SName,Lyric,Artist,Songs,Popularity,Genre,Genres
"O Homem, Que Matou o Homem Que Matou o Homem Mau","Jorge Ben Jor. Lá vem o homem, que matou o homem que matou o homem mau. Lá vem o homem, que matou o homem que matou o homem mau. Lá vem o homem, que matou o homem que matou o homem mau. Pois o homem que matou o homem mau. Era mau também. Um perigoso pistoleiro. Não tinha pena de ninguém. Procurado por assaltos a banco. Roubo de cavalo e outras coisas mais. Chefe de quadrilha. Não queria a concorrência dos demais. Pistoleiro de aluguel. Cobrava 500 dólares. Pra mandar alguém pro beleléu. E com ele não havia xerife que parasse em pé. O xerife morria ou tinha que dar no pé. Mas um dia, para sorte de todos. Um homem bom e corajoso e ligeiro no gatilho apareceu. Foi aí que o homem mau tremeu. Pois seu lado fraco era a filha do ferreiro. A preferida do homem bom. Marcaram o duelo às duas horas de uma terça-feira. E nesse dia todo o comércio fechou. Só a funerária meia-porta baixou. E dois tiros se ouviram. No chão o homem mau ficou. Dizem que ele morreu foi por amor. E o homem bom com a recompensa que ganhou. Está casado e é xerife do local. Quando ele passa o murmúrio é geral. Lá vai o homem, que matou o homem que matou o homem mau. Lá vai o homem, que matou o homem que matou o homem mau. Lá vai o homem, que matou o homem que matou o homem mau. Lá vai o homem, que matou o homem que matou o homem mau. 1965 - © Vitale",Jorge Ben Jor,256,3.5,Samba,Samba; MPB; Funk; Jovem Guarda; Soul Music; Romântico; Blues; Bossa Nova; R&B; Infantil; Dance; Black Music; Rock; Tropical House; Country; Pagode; Soft Rock; Trip-Hop; World Music; Psicodelia; Jazz; Axé
Coladinho,"Eu catuquei teu sono, sonho de amor. Me apaixonei de vez, te amei demais. E me joguei aos teus pés. Eu sei que tanto fiz pra te fazer feliz. Mas teu amor não foi, e nem será. Completamente meu, jamais foi meu. Você gostou de mim. Fingi me amar, eu finjo acreditar. Não me acorde desse sonho lindo. Sonhando, eu vou poder te amar em paz. Coladinho, agarradinho, bem juntinho de você. Me beije e não me deixe nunca mais, nunca mais. Você merece todo o meu carinho. Seu jeitinho enlouquece o coração. Coladinho, agarradinho, bem juntinho de você. Você me dá prazer e emoção, emoção. Não me acorde desse sonho lindo. Sonhando, eu vou poder te amar em paz. Coladinho, agarradinho, bem juntinho de você. Me beije, me beije e não me deixe nunca mais, nunca mais. Você merece todo o meu carinho. Seu jeitinho enlouquece o coração. Coladinho, agarradinho, bem juntinho de você. Você me dá prazer e emoção.. Eu catuquei teu sono, sonho de amor. Me apaixonei de vez, te amei demais",Grupo Revelação,188,13,Samba,Pagode; Samba; Romântico; Sertanejo; Samba Enredo; Axé; Forró; Soul Music; Folk; Surf Music; Disco; Funk; MPB; Funk Carioca; Black Music
Conselhos do Seu Quirino,"Laia laia, laia laia. Laia laia laia laia laia laia. Ah! como é bom dança com ela o arrastapé. Senti seu cheiro que desejo de mulher. Ha muito tempo que eu não via alguém assim. Que coisa boa eu quero ela só pra mim. O tempo passa e ela desenvolve em tudo. Inteligente e um corpo sedutor. O seu olhar parava bala de canhão. Seu Quirino aconselhava conquistar seu coração. O seu olhar parava toda a multidão. O seu Quirino aconselhava conquistar teu coração. E hoje. Nós dois pra lá, nós dois pra cá. Oh, meu amor eu vou contigo aonde for",Art Popular,184,3.2,Samba,Pagode; Samba; Romântico; Dance; Pop; Hip Hop; Power-Pop; Hard Rock; Bossa Nova; Rap; Trilha Sonora; Sertanejo
Salve O Criador,"Fui tarde e manhã sobre a terra. No começar dia um. Foi treva foi luz fogo e água. E o sopro de Deus era um. Que seja dividida a água. Dia segundo se fez. Céu água e céu, céu e água. E tudo foi mar uma só vez. Que brote do seco da terra. O verde da relva, e o jardim. De rosas, sementes e ervas. Dia terceiro era assim. Inverno verão noite e dia. Luzeiro divino conduz. Que seja nesse quarto dia. A hora da estrela brilhar em cruz. E Deus achou bom. Salve o Senhor. Salve a natureza. Salve o criador do amor. Salve o Senhor. Pavão peixe boi bicho ave. Cêra do favo de mel. Quanta coisa linda na água. Ave Maria no céu. Depois desse dia o outro. A sua semelhança ele fez. Almas de vidas casadas. Homem mulher João José Inês. Dominar o que lá na terra. E tudo o que dela nascer. Sensibilidade e beleza. Foi dado ao homem o saber. Que seja na terra, da terra. A chance desse homem ser. O pó que renova essa terra. O fruto que dela há de florescer",João Bosco,146,1.4,Samba,MPB; Samba; Romântico; Bossa Nova; Clássico; Sertanejo
O que é o Amor,Se perguntar o que é o amor pra mim. Não sei responder. Não sei explicar. Mas sei que o amor nasceu dentro de mim. Me fez renascer. Me faz despertar. Me disseram uma vez. Que o danado do amor pode ser fatal. Dor sem ter remédio pra curar. Me disseram também. Que o amor faz bem. E que vence o mal. E até hoje ninguém conseguiu definir. O que é o amor. Quando a gente ama brilha mais que o sol. É muita luz. É emoção. O amor. Quando a gente ama é o clarão do luar. Que vem abençoar o nosso amor,Maria Rita,140,2.8,Samba,Bossa Nova; Samba; MPB; Pop; Trilha Sonora; Romântico; Sertanejo; Pagode; Jazz; Black Music
Água Na Fogueira,"Quem olha desconhece tanta coisa que a gente superou. Quem vê não tem idéia das fogueiras que a gente já pulou. Não sabe que nem sempre à mar de rosa. A trajetória de um casal. Mais quando tem amor não tem mistério. E acaba tudo natural. Não tem olho grande. Nem mandinga pra vencer o nosso amor. O bem, só faz bem. E contra o bem, o mal não tem valor. E Deus, há de sempre abençoar. Ah! Nossa paixão é verdadeira. E nada vai poder nos separar. Destruir o nosso amor. Ah! A gente é água na fogueira. E nada vai poder nos separar. Destruir o nosso amor",Turma do Pagode,182,11.7,Samba,Romântico; Pagode; Samba; Sertanejo; Funk Carioca; Instrumental; Forró; Black Music; Axé; Funk; Fado; R&B; Pop/Punk; Blues; Gospel/Religioso; Electronica; Reggae; Rap; Emocore
Faz Tão Bem,"Te amar faz tão bem. Mas você não sabe quanto amor. Eu guardei pra você. Ah! Você não sabe quanta dor. Eu passei sem você. Passa o dia, passam as horas. Só não passa essa vontade de te ter. Junto a mim. Madrugada, noite fria. E eu chorando de agonia. Fixação. Só você não sabe. Todo amor que eu sinto por você. Só você não sabe. Que a gente pode se entender. Só você não vê. Todo meu poder de sedução. Só você não vê. Que eu quero ganhar seu coração. Só você não sabe",Rodriguinho,106,2.7,Samba,Romântico; Pagode; Samba; Country; Hardcore; Tecnopop; Axé; Funk Carioca; Black Music
Som Das Multidões / Sambaí / Samba na Veia,"Prepara o samba que o bicho vai pegar, lê,lê,lê,lê,lê,lê,lê,lê . .. A noite chegou já vai começar o clima é bom. Pra quem quer sambar,. Tem gente chegando já pode afinar,. E manda o tom pra gente cantar. Tá ficando bom dá pra notar,. Que tem muita coisa pra rolar,. Prepara o samba que o bicho vai pegar, lê,lê,lê,lê,lê,lê,lê,lê . .. E no terreiro pra mostar que o samba é muito mais , é o sangue. Que corre na veia , é minha vida meu lugar nas quatros estações. O som das multidões. lê,lê,lê,lê,lê,lê,lê,lê ( é a turma do pagode) lê,lê,lê,lê,lê,lê,lê,lê .. Samba aí que eu quero ver o pagode vai ferver vem dizer no pé,. Samba aí que eu quero ver hoje o. Couro vai comer (é hoje) vem dizer qual é.( 2 vezes). Vem nessa onda que você vai se amarrar. ,tirando onda ninguém vai te segurar ,. A roda tá formada, o samba pega fogo. E a galera firma na palma da mão. Nosso samba é firmeza, deixa a tristeza pra lá. É o samba que incendeia, e quem quiser pode chegar.. lê,lê,lê,lê,lê,lê,lê,lê .. O samba corre na veia da turma do pagode.. Já começou o samba vai pegar,. O nosso amor vai pegar fogo o teu olhar. Pintou um clima. Quente já tá no ar não faça jogo. Na roda de samba a gente vai se amar,. Depois do pagode é só eu e você,. E a gente se beija até o sol raiar. e o samba que toca é pra gente se amar .. Balança seu corpo meu amor , é samba na veia vem. (vem que vem). Fazendo uma festa a gente se entrega sem medo de amar. (2 vezes)",Turma do Pagode,182,11.7,Samba,Romântico; Pagode; Samba; Sertanejo; Funk Carioca; Instrumental; Forró; Black Music; Axé; Funk; Fado; R&B; Pop/Punk; Blues; Gospel/Religioso; Electronica; Reggae; Rap; Emocore
"Uma História, Uma Vida","Ao te ver partir, eu vi chegar a solidão.. Meus olhos se encheram de lágrimas,. Ao ver meu coração nas suas mãos,. As mesmas que, um dia foram as mais fieis,. Hoje eu vejo desatando os aneis. E assim indo longe de mim, será que é o fim?. Não, eu não posso acreditar,. . Que você vai deixar pra trás uma história, uma vida,. Que isso tudo só nos traz sofrimento mais feridas. Que o seu amor vai se acabar, desse jeito, de repente, Que você vai me abandonar me deixando tão carente .",Rodriguinho,106,2.7,Samba,Romântico; Pagode; Samba; Country; Hardcore; Tecnopop; Axé; Funk Carioca; Black Music
Marcas de Amor,"Ainda tem, o seu batom. No meu lençol. Marcas de amor, que reataram nossos nós. Ainda sinto o gosto do teu beijo. Teu cheiro é o perfume que ficou no ar. Fecho os meus olhos, lembro do teu jeito. Foi tão gostoso a gente se reencontrar. Você voltou pra mim, não dá pra disfarçar. Meu vício mais difícil de deixar. A luz do meu viver, jamais se apagará. E nada, nem ninguém irá nos separar",Turma do Pagode,182,11.7,Samba,Romântico; Pagode; Samba; Sertanejo; Funk Carioca; Instrumental; Forró; Black Music; Axé; Funk; Fado; R&B; Pop/Punk; Blues; Gospel/Religioso; Electronica; Reggae; Rap; Emocore
Que Pena,"Ela já não gosta mais de mim. Mas eu gosto. Dela mesmo assim. Que pena, que pena. Ela já não é mais a minha pequena. Que pena, que pena. Pois não é fácil recuperar. Um grande amor perdiiiido. ela era uma rosa. Ele era uma rosa. As outras eram manjericão. As outras eram manjericão. Ela era uma rosa. Ela era uma rosa. Que mandava no meu coração. Coração,coração. Ela já não gosta mais de mim. Mas eu gosto. Dela mesmo assim. Que pena, que pena. Ela já não é mais a minha pequena. Que pena, que pena. Mas eu não vou chorar. Eu vou é cantar. Pois a vida continua. Pois a vida continua. E eu não ficar sozinho. No meio da rua, no meio da rua. Esperando que alguém me dê a mão. Me dê a mão, eu não. Ela já não gosta mais de mim. Mas eu gosto. Dela mesmo assim. Que pena, que pena",Jorge Ben Jor,256,3.5,Samba,Samba; MPB; Funk; Jovem Guarda; Soul Music; Romântico; Blues; Bossa Nova; R&B; Infantil; Dance; Black Music; Rock; Tropical House; Country; Pagode; Soft Rock; Trip-Hop; World Music; Psicodelia; Jazz; Axé
Garoto Maroto,"Você faz de conta que quer o meu perdão. Mas depois apronta no meu coração. Desarruma tudo, fazendo arruaça. Me põe quase louca de tanta pirraça. Com os carinhos que dá sem favor. Tira meu escudo, me põe indefesa. Me deixa acesa com água na boca, carente de amor. Garoto maroto, travesso no jeito de amar. Faz de mim, seu pequeno brinquedo, querendo brincar, garoto. Vem amor, vem mostrar o caminho da doce ilusão. So você pode ser a criança do meu coraçao. Garoto",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Camila Bandida,"""Essa é a história. de uma menina que jura que é santa. mas adora a madrugada"". Camila acorda cedo mas ainda é meio-dia. Ela jura que é santa mas adora a madrugada. Camila quanta ignorância. Camila mais que situação. Camila se arruma leva o filho pra escola. Namora faz um tempo mesmo assim anda carente. Ê,Ê,Ê...Camila vê se toma jeito. Bandida vá pedir perdão. Tá querendo fogo. Tá querendo se queimar. Queimar,queimar,queimar,queimar.... Faz amor a noite inteira (Todo mundo viu!). Mas a vida é bela. E Camila vai se arrumar!. Camila vê se toma jeito. Bandida vá pedir perdão. Camila acorda cedo mas ainda é meio dia. Ela jura que é santa mas adora a madrugada. Ê,Ê,Ê...Camila quanta ignorância. Mas que situação. Camila se arruma, leva o filho pra escola. (Camila toma jeito). Namora faz um tempo,mesmo assim anda carente. Camila vê se toma jeito. Bandida vá pedir perdão. Tá querendo fogo. Tá querendo se queimar. Queimar,queimar,queimar,queimar.... Faz amor a noite inteira (Todo mundo viu!). Mas a vida é bela. E Camila vai se arrumar!. Camila vê se toma jeito. Bandida vá pedir perdão. (Camila samba,samba lá na escola.... Camila acorda que ainda é cedo mulher...)",Art Popular,184,3.2,Samba,Pagode; Samba; Romântico; Dance; Pop; Hip Hop; Power-Pop; Hard Rock; Bossa Nova; Rap; Trilha Sonora; Sertanejo
Me Assume,"Você adora brincar com meu coração. Vive fazendo esse jogo comigo. Vem de mansinho, me tira da solidão. Depois vai embora, eu fico de castigo. É, eu não sei como matar a saudade. Isso comigo, é maldade amor. Pode pôr um fim na nossa relação. Acho melhor você parar com isso. Então decide se quer compromisso ou não. Nunca mais eu vou chorar de solidão. (Refrão). Você tá de marra mas eu tô sabendo amor. Que quer o meu calor, não nega.... Acho melhor se entregar, por um fim na dor. Me assume por favor, vem me amar...(2x)",Samprazer,80,1.5,Samba,Samba; Pagode; Romântico; Axé; Clássico
Receita do Amor,"Me embriago ao provar dos teus beijos. Sou o mais feliz entre os homens por ter seu amor. Sou feito um pássaro seguindo ao rumo ao teu calor. Que toca na pele me faz delirar. Acende um desejo num simples olhar. Rio que corre de encontro pro mar, assim é o nosso amor. Samba e tamarineira, luz de vela e jantar. Doce da Goiabeira, queijo pra acompanhar. Um milagre sou eu e você. Um amor como o nosso no mundo ainda ta pra nascer. (2x). (Refrão). É diferente esse nosso amor. Posso ensinar a receita. Pegue um pouco de desejo. Não esquece o respeito, mas deixe o ciúme pra lá. Duas pitadas de beijos, trezentos gramas de compreensão. Uma colher de carinho e sirva bem quente no seu coração. (2x). Bay: Marcus Vinicius ;D",Mumuzinho,71,4.3,Samba,Pagode; Romântico; Samba; MPB; Sertanejo; Gospel/Religioso; Black Music; Grunge; Piano Rock; Reggae; Country; Bossa Nova; Axé
Facho de Esperança,Sorri pra mim. Porque preciso enganar a dor. Surpreender o mal interior. Qualquer motivo pra me libertar. Enxergar o facho verde da esperança. A luz que há de iluminar. Por onde eu tenho vontade de passar. Ai quem me dera poder ter você. Esquecer o passado cruel. Ficaria tão feliz. Seria cair de boca no mel. Percorrer todas as curvas de seu belo corpo. E bater bem de frente. Garanto que tudo mudava pra mim vida ia ser diferente. Se eu pudesse a água mudar. Lavar as tristezas do mal. Flutuar em águas limpas. Seria pra mim o caminho ideal. Hipnotizar teus olhos matar de uma vez. O ansioso desejo. Sentir o apertar do abraço e brindar as loucura. De um gostoso beijo.. Sorri pra mim...,Fundo de Quintal,315,4.6,Samba,Samba; Pagode; Velha Guarda; Romântico; Axé; Samba Enredo; Sertanejo; Hip Hop; MPB
Namoro Escondido,"É melhor esconder essa nossa paixão. Não precisa ninguém saber. Vão querer te julgar. Vão até te dizer que eu. vou te fazer sofrer.. E se alguém perguntar. você pode negar. que eu também vou. dizer que não. Porque se a gente afirmar. vão até inventar que. eu já tenho outra relação.. Quando a gente era feliz. o mundo inteiro fez fofoca. Inventaram até que eu passei. com outra em sua porta. É intriga, é inveja, era tanta confusão. que a gente separou. Mas agora tudo bem graças a Deus. tá resolvido. É por isso que é melhor. ficar contigo escondido. pra nenhuma outra pessoa. se envolver na relação. e acabar com nosso amor. e acabar com nosso amor. Não vamos deixar ninguém saber. Não vamos deixar ninguém notar. É melhor deixar tudo em segredo. Eu confesso que morro de medo. da gente terminar.. Não vamos deixar ninguém saber. Não vamos deixar ninguém notar. É melhor namorar escondido. É gostoso um amor proibido. Nada vai nos separar nada vai.. . REPETE A LETRA. By: Luuuh K.",Nosso Sentimento,101,4.9,Samba,Romântico; Samba; Pagode; Trilha Sonora; Funk; Funk Carioca; Country; Grunge; Surf Music; House; Black Music; Forró
