SName,Lyric,Artist,Songs,Popularity,Genre,Genres
Sereia,"Quero-te sereia,. Vem rolar na areia.. Você vai me dar seu coração.. Todo o seu calor,. Deusa do amor.. Fruta tropical,. Minha paixão.. Se for o sol, o astro rei que rege o seu destino.. Vou buscar, a energia basta o seu carinho.. Descobrir os elementos da sua natureza.. Desvendar toda a geografia da sua beleza.. Vou descer a serra pra te ver.. Na praia dos amores quero ter você.. Amor, eu to indo pra ficar.. Junto ao mar, quero te amar.. Seu corpo suado sabor de pecado.. Pura sedução, fada madrinha de dia de noite, minha fantasia.. Quero-te sereia,. Vem rolar na areia.. Você vai me dar seu coração.. Todo o seu calor,. Deusa do amor.. Fruta tropical,. Minha paixão.. Vou descer a serra pra te ver.. Na praia dos amores quero ter você.. Amor, eu to indo pra ficar.. Junto ao mar quero te amar.. Seu corpo suado sabor de pecado.. Pura sedução, fada madrinha de dia de noite, minha fantasia.. Quero-te sereia,. Vem rolar na areia.. Você vai me dar seu coração.. Todo o seu calor,. Deusa do amor.. Fruta tropical,. Minha paixão.",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Evidências,"Quando eu digo que deixei de te amar. É por que te amo. Quando eu digo que não quero mais você,. É por que te quero. Eu tenho medo de te dar meu coração. E de confessar que estou nas tuas mãos. Mas não posso imaginar. o que vai ser de mim. Se eu te perder um dia. Eu me afasto e me defendo de você,. mas depois me entrego. Faça tipo, falo coisas que eu não sou,. Mas depois eu nego. Mas a verdade. é que eu sou louco por você. E tenho medo de pensar em te perder. Eu preciso aceitar que não dá mais. para separar as nossas vidas. E nessa loucura de dizer que não te quero. Vou negando as aparências,. disfarçando as evidências. Mas para que viver fingindo. Se eu não posso enganar meu coração. Eu sei que te amo,. chega de mentiras. De negar meu desejo. Eu te quero mais do que tudo,. eu preciso do teus beijos. Eu entrego a minha vida. para você fazer o que quiser de mim. Só quero ouvir você dizer que sim. Diz que é verdade, que tem saudade. Que ainda você pensa muito em mim. Diz que é verdade, que tem saudade,. Que ainda você quer viver pra mim",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Sou Teu,"Destruo as pirâmides do Egito,. Construo em três dias, lá de cima dou um grito,. Que foi por você,. Que é pra você,. Escalo em um minuto a torre Eiffel,. Desço decorando com corações de papel,. Tudo por você,. Tudo pra você,. Espero o eclipse solar,. Se o dia escurecer estou aqui pra te abraçar,. Pra ver com você,. Tudo acontecer,. Espero o cometa Halley passar,. Nem que até lá eu esteja velho e gagá,. Vale a pena ver,. Se for com você,. Exagerado sei que sou,. Louco por você,. Sou teu,. Sou teu,. Exagerado sei que sou,. É pro mundo saber,. Sou teu. Sou teu,. Sou teu.",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Mudei Por Você,"Tô mudado e com os meus amigos já não saio mais,. os meus costumes,. E as minhas manias eu deixei pra trás,. Mudei por você,. Mudei por você,. Você tem que saber,. Mudei o telefone,. Mudei de endereço,. Mudei de balada,. Mudei meu emprego,. Mudei minha vida,. Pra você nunca mais me achar eu mudei.",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Vergonha na Cara,"Eu preciso dela. Só penso nela. A cada segundo. A vida sem ela. É uma janela. De costas pro mundo. Ela foi embora. E eu estou certo que a culpa foi minha. Por nunca ter dado muito valor à mulher que eu tinha (x2). E agora eu choro tanto. E o pranto não pára. Eu devo estar tomando. Vergonha na cara. Vou ligar pra ela e vou dizer:. Vai se f*, tô com outra mais gostosa que você (x2). Eu preciso dela. Só penso nela. A cada segundo. A vida sem ela. É uma janela. De costas pro mundo. Ela foi embora. E eu estou certo que a culpa foi minha. Por nunca ter dado muito valor à mulher que eu tinha. E agora eu choro tanto. E o pranto não pára. Eu devo estar tomando. Vergonha na cara. Vou ligar pra ela e vou dizer:. Vai se f*,. Tô com outra mais gostosa que você (x2)",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
A Fila Anda,"Vou fazer a fila andar. Vou me apaixonar. Vou beijar na boca. Hoje eu quero ser feliz. Liberar geral. Vou viver a minha vida. Em alto astral. Tá me sufocando. Preciso de um tempo, quero respirar. Pra ser mais sincero. Tenho novos planos e vim te contar. Vou Jogar!. Jogar tudo pro alto e sair. Jogar tudo pro alto e me divertir. Eu vou levando a vida a vida me levando. Pra feliz não passo parar. Vou fazer a fila andar. Vou me apaixonar. Vou beijar na boca. Hoje eu quero ser feliz. Liberar geral. Vou viver a minha vida. Em alto astral",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Segue Sua Vida,"Lalalalalalaiiiii.... Fim de mais um sonho de amor. Novamente sofro da dor. Me entreguei a quem não merecia outra uma vez. Fim da nossa história de amor. Fui feliz enquanto durou. Descobri todas suas mentiras. Vou me refazer de novo. Todo tempo que perdi. Vou sair, vou curti voltar pra madrugada.. Tentei mudar não deu em nada (2x). Segue sua vida que eu, vou seguir a minha.. Ninguém me segura que eu vou perder a linha.. Segue sua vida que eu, vou cantar pra esquecer que. esse amor doeu (3x).. Vou me refazer de novo. Todo tempo que perdi. Vou sair, vou curti voltar pra madrugada.. Tentei mudar não deu em nada (2x). Segue sua vida que eu, vou seguir a minha.. Ninguém me segura que eu vou perder a linha.. Segue sua vida que eu, vou cantar pra esquecer que. esse amor doeu (3x).",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Zoodstock,"O Jacaré que escuta Bob Marley é um ""Jacareggae"" um. ""Jacarastafari"". O Macaco que gosta de Gardel é um ""Orangotango"" é um. ""Orangotango"". O Bezerro que ouve Rolling Stones é um ""Bezerock"" um. ""Bezerock and Roll"". O Urubú que escuta ""B.B.King"" é um ""Urublues"" ele é um. ""Urublues"". Eles decidiram então montar uma banda. E tocar numa festa. Pra animar a floresta. Mãe eu vou pro show dos Inimigos, mãe.. O ""Jacareggae"" trouxe o bongô e o ""Bezerock"" a guitarra. O Orangotango entrou com a bateria e o Urublues com a. gaita. Ohohoh o bicho vai pegar. A selva toda vai chegar para deitar e rolar. Se o bicho homem aparecer vai ter muvuca!. E a selva toda vai gritar...... tropical (2x). Precisavam de um batuque nessa banda. Aí chamaram o Panda que levava um samba. Faltava um swingue bem dançante. E na beira do rio do janeiro. encontraram o Elefunk. O som rolou a noite inteira. Mas faltava o rei. De repente mudou a batida, era o Leão de DJ. Então a euforia tomou conta da bixarada. E a Tartaruga ""mutcho loca"" atravessou a madrugada. Ohohoh o bicho vai pegar. A selva toda vai chegar para deitar e rolar. Se o bicho homem aparecer vai ter muvuca!. E a selva toda vai gritar......Filha da puta(3x)",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Deixo,"Eu me lembro sempre onde quer que eu vá. Só um pensamento em qualquer lugar. Só penso em você. Em querer te encontrar. Só penso em você. Em querer te encontrar. Lembro daquele beijo que você me deu. E que até hoje está gravado em mim. Quando a noite vem. Fico louco pra dormir. Só prá ter você nos meus sonhos. Me falando coisas de amor. Sinto que me perco no tempo. Debaixo do meu cobertor. Eu faria tudo prá não te perder... Assim. Mas, o dia vem e deixo você ir",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Voltar No Tempo,"Se eu pudesse voltar no tempo. Voltava no meio do beijo. Que eu te dei pela primeira vez. E faria tudo diferente. Só pra ficar com você. Nem que fosse um conto de fadas. Não importa não quero saber. E hoje que te vi de novo. Tão crescida já mulher. Fez mais uma vez meu coração. Se render junto aos seus pés. Eu sei que já faz tempo. Mas não vim pra bagunçar. Sei que tem alguém em sua vida. Mas vai ter que me falar. É hora, de tomar a decisão. É hora, de cuidar do coração que chora. Com saudade de nós dois. Me diz, se é pra ir ou pra ficar. Não quero. Eu não quero mais chorar. Se for pra ficar sem você, pra mim não dá",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Só Você E Eu,"Se alguém te tocar assim,. vai entender o que eu sinto,. Se outro alguém te beijar assim,. vai entender o meu desejo.. Tudo o que eu sempre quis pra mim,. Era te dar os mais lindos momentos,. E num segundo poder descobrir, teus sonhos. em pensamentos.. Te amar, e sentir nas estrelas.. Encontrar o seu olhar, só você e eu.. Te amar, e viver nos teus sonhos,. deixar a lua nos guiar, e eu, só você e eu.. Só você e eu e só você e eu, só você e eu.. O que machuca o coração,. são as promessas de amor. que não vem.. São coisas que deixamos de dizer, e quando. achamos as palavras, não há mais ninguém.. Não vou te deixar fugir por esse caminho que não. tem volta.. Quero você, eu quero você, pra sempre no coração.. Te amar, e sentir nas estrelas.. Encontrar o seu olhar, só você e eu.. Te amar, e viver nos teus sonhos,. deixar a lua nos guiar, só você e eu.. Te amar, e sentir nas estrelas.. Encontrar o seu olhar, só você e eu.. Te amar, e viver nos teus sonhos,. deixar a lua nos guiar, e eu, só você e eu.. Só você e eu.. Deixo o vento me levar, eu deixo o vento me levar,. e que me leve até você.. Te amar, e sentir nas estrelas.. Encontrar o seu olhar, só você e eu.. Te amar, e viver nos teus sonhos,. deixar a lua nos guiar, e eu, só você e eu.. Só você e eu e só você e eu, só você e eu,só você e. eu.. Só você e eu.",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Bons Momentos,"São seus olhos.... Sua boca.... O teu cheiro, na minha roupa.... São lembranças.... Bons momentos.... Paixão que ficou no ar.... (x2) Como eu queria pelo menos te ver... de longe!. Como eu queria pelo menos te ter... por perto!. Você passou na minha vida e deixou... saudade!. Nem tive tempo de provar do seu amor... e fiquei na vontade.. Não, eu não sei mais. O que fazer. Pra te encontrar. O que tem de mais?. Eu e você pode rolar.... São seus olhos.... Sua boca.... O teu cheiro, na minha roupa.... São lembranças.... Bons momentos.... Paixão que ficou no ar.... (x2) Como eu queria pelo menos te ver... de longe!. Como eu queria pelo menos te ter... por perto!. Você passou na minha vida e deixou... saudade!. Nem tive tempo de provar do seu amor... e fiquei na vontade.. Não, eu não sei mais. O que fazer. Pra te encontrar. O que tem de mais?. Eu e você pode rolar.... São seus olhos.... Sua boca.... O teu cheiro, na minha roupa.... São lembranças.... Bons momentos.... Paixão que ficou no ar.... . (x3) Como eu queria pelo menos te ver... de longe!. Como eu queria pelo menos te ter... por perto!. Você passou na minha vida e deixou... saudade!. Nem tive tempo de provar do seu amor... e fiquei na vontade.",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Não Demore,"Não demore - Inimigos da HP. Como eu queria que o tempo. te fizesse voltar. Outra vez, me amar.... Só não pode demorar. Amor...tá tão difícil sem você aqui. Faz tanto tempo e eu não me acostumei. Eu com você seria tão feliz. Não sei, quanto demora pra essa dor passar. E se vai ter alguém no seu lugar. Que possa um dia me fazer feliz. Como eu queria que o tempo. te fizesse voltar. Outra vez, me amar.... Só não pode demorar. REFRÃO. Que eu não agüento ficar sem você. E dói de um jeito, nem dá pra explicar. Meu sonho com você é tão real.... Acordo e sinto seu cheiro no ar (2x). Amor...tá tão difícil sem você aqui. Faz tanto tempo e eu não me acostumei. Eu com você seria tão feliz. Não sei, quanto demora pra essa dor passar. E se vai ter alguém no seu lugar. Que possa um dia me fazer feliz. Como eu queria que o tempo. te fizesse voltar. Outra vez, me amar.... Só não pode demorar. REFRÃO. [by Paulinha Moura ;) ]",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Um Gago Apaixonado,"Mu... mu... mulher, em mim fi... fizeste um estrago. Eu de nervoso tô fi... fi... ficando gago. Não po... posso su... suportar ca... ca... crueldade. Da saudade, que... que... que... que mal... maldade. Vi... vi... vi... vivo sem afa... fa... afago. Tem pe... pena desse moribundo. Que já vi... vi... virou. Va... va... vagabundo. Só... só.... Por ter so... so... sofri... frido. Tu... tu... tu... tu... tu.... Tu tens um co... co... coração fi... fi... fingido. Mu... mu... mulher em mim, fi... fizeste um estrago. Eu de nervoso tô fi... ficando gago. Não po... posso su... suportar ca... ca... cru... crueldade. Da saudade, que... que... que... que mal... maldade. Vi... vi... vivo sem afa... fa... afago. O teu co... coração tu me entregaste. E de... po... pois. Tu me toma... ma... maste. A tu... tua falsi... si... sidade é pro... pro... profunda. Tu... tu... tu... tu... tu... tu... tu vais. Fi... fi... ficar corcunda!. _Mih_",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Toca Um Samba Aí,"O meu amor foi embora. Por isso não tava legal. Os meus amigos só queriam. Levantar o meu astral. Bola pra frente. Cabeça erguida. Tudo bem isso é normal. Um desamor não pode ser fatal. Mãe. Eu vou no show do Inimigos, mãe. Não quero mais saber de nada não. Sei que nem tudo é desilusão. Mãe. Eu vou no show do Inimigos, Mãe. Não quero mais saber de nada não. Só quero paz e amor no coração. Toca um samba aí que eu vou me apaixonar. Hoje eu só quero é beijar, beijar, beijar. A depre então eu vou jogar pra lá. Hoje eu só quero é beijar, beijar, beijar... você. Lalaia larauê eu vou beijar você. Lalaia larauê eu vou beijar você",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Cohab City/ Vem Pra Cá/ Beijo Geladinho,"""Cohab City"". Tô chegando no pagode pra curtir minha galera, dar um abraço nos inimigos e um beijinho em minha cinderela.. Sebá também tô chegando, não vou te deixar sozinho, tô levando o Alemão, Léo, Gui, Tocha e o Bruninho. Pede pro Boni me passar um fax, que a festa vai rola até tarde e avisa a essa galera, que o inimigos é à vontade.. Vai ficar legal pagode do Inimigos, no maior astral, em frente à galera, sambando e fazendo um grande carnaval (2x). -----------------------------------------------. ""Vem Pra Cá"". Vem pra cá balançar. Vem comigo no swing, quero requebrar. Quando chega no pagode minha nega quer dizer. Dizendo Tochinha sou gamada em você. Esse gingado é muito especial. E deixa a galera no maior astral. Quando chego no pagode. Minha nega quer dizer. Dizendo Cebolinha sou gamada na HP. O seu pandero é muito especial. E deixa a galera no maior astral. Eu quero ver... eu quero ver. Essa galera requebrando pra valer. -------------------------------------------------. ""Beijo Geladinho"". (Refrão). Eu quero é mais amar você. Pra nunca mais te esquecer. To te vendo, to sentindo,. To chorando, to sorrindo,. E to afim de te encontrar. Um cinema, um chopinho. Um abraço no escurinho. Me da um beijo pra somar. Geladinho saboroso do seu jeito tão gostoso. Que me faz delirar. Ele é baixinho, musculoso. O Bruninho é tão gostoso. E me faz delirar",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Vou Falar Com a Nasa,"Eu vou falar é com a Nasa,. E vou mandar você pra lua,. Nem que eu morra de saudade sua,. Nem que eu morra de saudade sua,. Sua maluca,. Será que você não enxerga que eu te amo,. E deixa nossa amor assim se acabando. O seu ciúme faz o meu coração doer,. Não deixa o nosso,. O nosso amor morrer,. Amor eu sei o coração ta estressado,. Na tpm fica bem mais complicado,. Eu tô bolando um plano. O que eu vou fazer,. Vou bancar uma viagem de turismo pra você,. Eu vou falar é com a Nasa,. E vou mandar você pra lua,. Nem que eu morra de saudade sua,. Nem que eu morra de saudade sua.",Inimigos da HP,97,1,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
